age,height_rounded,weight_rounded,veges_freq,main_meals_num,daily_water_consumption,physical_activity_freq,tech_devices_usage,high_kcal_food,transport_used,snacks_consuming,smoking,kcal_monitoring,alcohol_consumption,gender,bmi
26,1.64,109.91,Always,Three,1-2L,0 days,0-2h,yes,Public_Transportation,Sometimes,no,no,Sometimes,Female,33.50914634146341
22,1.68,121.64,Always,Three,<1L,1-2 days,3-5h,yes,Public_Transportation,Sometimes,no,no,Sometimes,Female,36.202380952380956
23,1.66,120.75,Always,Three,1-2L,0 days,3-5h,yes,Public_Transportation,Sometimes,no,no,Sometimes,Female,36.37048192771085
22,1.71,133.74,Always,Three,<1L,4-5 days,3-5h,yes,Public_Transportation,Sometimes,no,no,Sometimes,Female,39.10526315789474
22,1.72,133.89,Always,Three,1-2L,4-5 days,3-5h,yes,Public_Transportation,Sometimes,no,no,Sometimes,Female,38.92151162790697
26,1.62,109.98,Always,Three,>2L,0 days,0-2h,yes,Public_Transportation,Sometimes,no,no,Sometimes,Female,33.94444444444444
26,1.62,110.4,Always,Three,>2L,0 days,0-2h,yes,Public_Transportation,Sometimes,no,no,Sometimes,Female,34.074074074074076
26,1.62,110.78,Always,Three,>2L,0 days,0-2h,yes,Public_Transportation,Sometimes,no,no,Sometimes,Female,34.191358024691354
26,1.6,110.07,Always,Three,>2L,0 days,0-2h,yes,Public_Transportation,Sometimes,no,no,Sometimes,Female,34.396874999999994
22,1.73,131.9,Always,Three,<1L,4-5 days,3-5h,yes,Public_Transportation,Sometimes,no,no,Sometimes,Female,38.121387283237
22,1.73,131.88,Always,Three,<1L,4-5 days,3-5h,yes,Public_Transportation,Sometimes,no,no,Sometimes,Female,38.115606936416185
24,1.68,114.47,Always,Three,1-2L,0 days,3-5h,yes,Public_Transportation,Sometimes,no,no,Sometimes,Female,34.06845238095238
24,1.64,113.91,Always,Three,1-2L,0 days,3-5h,yes,Public_Transportation,Sometimes,no,no,Sometimes,Female,34.728658536585364
21,1.74,128.11,Always,Three,1-2L,1-2 days,3-5h,yes,Public_Transportation,Sometimes,no,no,Sometimes,Female,36.8132183908046
21,1.74,128.76,Always,Three,1-2L,1-2 days,3-5h,yes,Public_Transportation,Sometimes,no,no,Sometimes,Female,37.0
20,1.79,152.44,Always,Three,1-2L,1-2 days,3-5h,yes,Public_Transportation,Sometimes,no,no,Sometimes,Female,42.58100558659218
21,1.81,152.22,Always,Three,1-2L,4-5 days,3-5h,yes,Public_Transportation,Sometimes,no,no,Sometimes,Female,42.049723756906076
19,1.74,133.28,Always,Three,>2L,1-2 days,3-5h,yes,Public_Transportation,Sometimes,no,no,Sometimes,Female,38.298850574712645
20,1.75,133.94,Always,Three,>2L,1-2 days,3-5h,yes,Public_Transportation,Sometimes,no,no,Sometimes,Female,38.26857142857143
25,1.71,113.37,Always,Three,>2L,0 days,0-2h,yes,Public_Transportation,Sometimes,no,no,Sometimes,Female,33.14912280701755
26,1.69,113.45,Always,Three,>2L,0 days,0-2h,yes,Public_Transportation,Sometimes,no,no,Sometimes,Female,33.56508875739645
26,1.64,111.93,Always,Three,>2L,0 days,0-2h,yes,Public_Transportation,Sometimes,no,no,Sometimes,Female,34.12500000000001
26,1.65,111.93,Always,Three,>2L,0 days,0-2h,yes,Public_Transportation,Sometimes,no,no,Sometimes,Female,33.91818181818182
26,1.64,111.86,Always,Three,>2L,0 days,0-2h,yes,Public_Transportation,Sometimes,no,no,Sometimes,Female,34.10365853658537
26,1.64,111.89,Always,Three,>2L,0 days,0-2h,yes,Public_Transportation,Sometimes,no,no,Sometimes,Female,34.112804878048784
26,1.63,104.79,Always,Three,1-2L,0 days,3-5h,yes,Public_Transportation,Sometimes,no,no,Sometimes,Female,32.14417177914111
26,1.65,104.79,Always,Three,>2L,0 days,3-5h,yes,Public_Transportation,Sometimes,no,no,Sometimes,Female,31.754545454545458
26,1.61,107.01,Always,Three,>2L,0 days,3-5h,yes,Public_Transportation,Sometimes,no,no,Sometimes,Female,33.232919254658384
26,1.63,106.69,Always,Three,>2L,0 days,0-2h,yes,Public_Transportation,Sometimes,no,no,Sometimes,Female,32.72699386503068
21,1.73,131.77,Always,Three,1-2L,1-2 days,3-5h,yes,Public_Transportation,Sometimes,no,no,Sometimes,Female,38.08381502890174
21,1.72,131.04,Always,Three,1-2L,4-5 days,3-5h,yes,Public_Transportation,Sometimes,no,no,Sometimes,Female,38.093023255813954
24,1.74,132.81,Always,Three,>2L,1-2 days,3-5h,yes,Public_Transportation,Sometimes,no,no,Sometimes,Female,38.16379310344828
25,1.74,133.17,Always,Three,>2L,1-2 days,3-5h,yes,Public_Transportation,Sometimes,no,no,Sometimes,Female,38.26724137931034
26,1.62,102.23,Always,Three,<1L,0 days,3-5h,yes,Public_Transportation,Sometimes,no,no,Sometimes,Female,31.55246913580247
26,1.64,102.28,Always,Three,<1L,0 days,3-5h,yes,Public_Transportation,Sometimes,no,no,Sometimes,Female,31.182926829268293
26,1.59,102.87,Always,Three,<1L,0 days,3-5h,yes,Public_Transportation,Sometimes,no,no,Sometimes,Female,32.34905660377358
26,1.61,102.31,Always,Three,<1L,0 days,3-5h,yes,Public_Transportation,Sometimes,no,no,Sometimes,Female,31.773291925465838
20,1.82,141.92,Always,Three,>2L,4-5 days,3-5h,yes,Public_Transportation,Sometimes,no,no,Sometimes,Female,38.989010989010985
19,1.81,140.29,Always,Three,>2L,4-5 days,3-5h,yes,Public_Transportation,Sometimes,no,no,Sometimes,Female,38.754143646408835
20,1.82,152.37,Always,Three,1-2L,4-5 days,3-5h,yes,Public_Transportation,Sometimes,no,no,Sometimes,Female,41.85989010989011
19,1.82,151.28,Always,Three,1-2L,4-5 days,3-5h,yes,Public_Transportation,Sometimes,no,no,Sometimes,Female,41.56043956043956
26,1.66,111.95,Always,Three,>2L,0 days,0-2h,yes,Public_Transportation,Sometimes,no,no,Sometimes,Female,33.71987951807229
26,1.65,111.95,Always,Three,>2L,0 days,0-2h,yes,Public_Transportation,Sometimes,no,no,Sometimes,Female,33.92424242424243
26,1.62,111.22,Always,Three,>2L,0 days,0-2h,yes,Public_Transportation,Sometimes,no,no,Sometimes,Female,34.32716049382716
26,1.64,111.04,Always,Three,>2L,0 days,0-2h,yes,Public_Transportation,Sometimes,no,no,Sometimes,Female,33.85365853658537
26,1.68,104.76,Always,Three,1-2L,0 days,3-5h,yes,Public_Transportation,Sometimes,no,no,Sometimes,Female,31.17857142857143
26,1.67,104.59,Always,Three,1-2L,0 days,3-5h,yes,Public_Transportation,Sometimes,no,no,Sometimes,Female,31.314371257485032
26,1.67,104.7,Always,Three,<1L,0 days,3-5h,yes,Public_Transportation,Sometimes,no,no,Sometimes,Female,31.34730538922156
26,1.67,104.77,Always,Three,<1L,0 days,3-5h,yes,Public_Transportation,Sometimes,no,no,Sometimes,Female,31.368263473053894
21,1.7,126.49,Always,Three,<1L,1-2 days,3-5h,yes,Public_Transportation,Sometimes,no,no,Sometimes,Female,37.20294117647059
21,1.73,125.12,Always,Three,1-2L,1-2 days,0-2h,yes,Public_Transportation,Sometimes,no,no,Sometimes,Female,36.16184971098266
22,1.71,130.99,Always,Three,<1L,4-5 days,3-5h,yes,Public_Transportation,Sometimes,no,no,Sometimes,Female,38.301169590643276
22,1.72,130.87,Always,Three,<1L,4-5 days,3-5h,yes,Public_Transportation,Sometimes,no,no,Sometimes,Female,38.043604651162795
26,1.62,111.0,Always,Three,>2L,0 days,0-2h,yes,Public_Transportation,Sometimes,no,no,Sometimes,Female,34.25925925925926
26,1.59,110.64,Always,Three,>2L,0 days,0-2h,yes,Public_Transportation,Sometimes,no,no,Sometimes,Female,34.79245283018868
26,1.63,110.82,Always,Three,>2L,0 days,0-2h,yes,Public_Transportation,Sometimes,no,no,Sometimes,Female,33.99386503067485
26,1.62,110.8,Always,Three,>2L,0 days,0-2h,yes,Public_Transportation,Sometimes,no,no,Sometimes,Female,34.197530864197525
22,1.73,134.84,Always,Three,<1L,4-5 days,3-5h,yes,Public_Transportation,Sometimes,no,no,Sometimes,Female,38.971098265895954
22,1.74,135.35,Always,Three,>2L,4-5 days,3-5h,yes,Public_Transportation,Sometimes,no,no,Sometimes,Female,38.89367816091954
22,1.75,133.88,Always,Three,>2L,1-2 days,3-5h,yes,Public_Transportation,Sometimes,no,no,Sometimes,Female,38.25142857142857
22,1.75,133.66,Always,Three,1-2L,4-5 days,3-5h,yes,Public_Transportation,Sometimes,no,no,Sometimes,Female,38.18857142857143
21,1.78,137.79,Always,Three,>2L,4-5 days,3-5h,yes,Public_Transportation,Sometimes,no,no,Sometimes,Female,38.705056179775276
22,1.74,135.69,Always,Three,1-2L,1-2 days,3-5h,yes,Public_Transportation,Sometimes,no,no,Sometimes,Female,38.991379310344826
21,1.82,153.96,Always,Three,1-2L,4-5 days,3-5h,yes,Public_Transportation,Sometimes,no,no,Sometimes,Female,42.2967032967033
22,1.8,155.24,Always,Three,1-2L,1-2 days,3-5h,yes,Public_Transportation,Sometimes,no,no,Sometimes,Female,43.12222222222223
21,1.75,133.64,Always,Three,>2L,4-5 days,3-5h,yes,Public_Transportation,Sometimes,no,no,Sometimes,Female,38.18285714285714
19,1.76,133.9,Always,Three,>2L,1-2 days,3-5h,yes,Public_Transportation,Sometimes,no,no,Sometimes,Female,38.03977272727273
21,1.75,133.62,Always,Three,>2L,1-2 days,3-5h,yes,Public_Transportation,Sometimes,no,no,Sometimes,Female,38.17714285714286
22,1.76,133.9,Always,Three,>2L,1-2 days,3-5h,yes,Public_Transportation,Sometimes,no,no,Sometimes,Female,38.03977272727273
26,1.63,111.88,Always,Three,>2L,0 days,0-2h,yes,Public_Transportation,Sometimes,no,no,Sometimes,Female,34.31901840490798
26,1.63,111.93,Always,Three,>2L,0 days,0-2h,yes,Public_Transportation,Sometimes,no,no,Sometimes,Female,34.334355828220865
26,1.64,111.83,Always,Three,>2L,0 days,0-2h,yes,Public_Transportation,Sometimes,no,no,Sometimes,Female,34.09451219512195
26,1.64,111.84,Always,Three,>2L,0 days,0-2h,yes,Public_Transportation,Sometimes,no,no,Sometimes,Female,34.09756097560976
26,1.64,104.81,Always,Three,>2L,0 days,3-5h,yes,Public_Transportation,Sometimes,no,no,Sometimes,Female,31.95426829268293
26,1.63,104.88,Always,Three,>2L,0 days,0-2h,yes,Public_Transportation,Sometimes,no,no,Sometimes,Female,32.171779141104295
26,1.61,104.94,Always,Three,<1L,0 days,3-5h,yes,Public_Transportation,Sometimes,no,no,Sometimes,Female,32.59006211180124
26,1.62,105.01,Always,Three,<1L,0 days,3-5h,yes,Public_Transportation,Sometimes,no,no,Sometimes,Female,32.410493827160494
24,1.74,133.45,Always,Three,>2L,1-2 days,3-5h,yes,Public_Transportation,Sometimes,no,no,Sometimes,Female,38.34770114942528
24,1.76,133.48,Always,Three,>2L,1-2 days,3-5h,yes,Public_Transportation,Sometimes,no,no,Sometimes,Female,37.92045454545454
19,1.75,133.75,Always,Three,>2L,1-2 days,3-5h,yes,Public_Transportation,Sometimes,no,no,Sometimes,Female,38.214285714285715
19,1.75,133.68,Always,Three,>2L,4-5 days,3-5h,yes,Public_Transportation,Sometimes,no,no,Sometimes,Female,38.19428571428572
26,1.61,102.36,Always,Three,<1L,0 days,3-5h,yes,Public_Transportation,Sometimes,no,no,Sometimes,Female,31.788819875776394
26,1.6,102.32,Always,Three,<1L,0 days,3-5h,yes,Public_Transportation,Sometimes,no,no,Sometimes,Female,31.974999999999998
26,1.61,102.69,Always,Three,<1L,0 days,3-5h,yes,Public_Transportation,Sometimes,no,no,Sometimes,Female,31.891304347826086
26,1.62,102.56,Always,Three,<1L,0 days,3-5h,yes,Public_Transportation,Sometimes,no,no,Sometimes,Female,31.65432098765432
26,1.62,104.95,Always,Three,1-2L,0 days,3-5h,yes,Public_Transportation,Sometimes,no,no,Sometimes,Female,32.391975308641975
26,1.61,104.85,Always,Three,>2L,0 days,3-5h,yes,Public_Transportation,Sometimes,no,no,Sometimes,Female,32.56211180124223
26,1.62,105.31,Always,Three,<1L,0 days,0-2h,yes,Public_Transportation,Sometimes,no,no,Sometimes,Female,32.50308641975308
26,1.61,105.0,Always,Three,<1L,0 days,3-5h,yes,Public_Transportation,Sometimes,no,no,Sometimes,Female,32.608695652173914
19,1.79,138.2,Always,Three,>2L,1-2 days,3-5h,yes,Public_Transportation,Sometimes,no,no,Sometimes,Female,38.60335195530726
21,1.77,138.14,Always,Three,>2L,4-5 days,3-5h,yes,Public_Transportation,Sometimes,no,no,Sometimes,Female,39.02259887005649
22,1.79,137.83,Always,Three,>2L,1-2 days,3-5h,yes,Public_Transportation,Sometimes,no,no,Sometimes,Female,38.5
22,1.76,137.79,Always,Three,>2L,4-5 days,3-5h,yes,Public_Transportation,Sometimes,no,no,Sometimes,Female,39.14488636363636
19,1.81,141.8,Always,Three,1-2L,4-5 days,3-5h,yes,Public_Transportation,Sometimes,no,no,Sometimes,Female,39.171270718232044
19,1.75,142.55,Always,Three,1-2L,1-2 days,3-5h,yes,Public_Transportation,Sometimes,no,no,Sometimes,Female,40.728571428571435
21,1.81,153.15,Always,Three,1-2L,1-2 days,3-5h,yes,Public_Transportation,Sometimes,no,no,Sometimes,Female,42.306629834254146
21,1.8,152.47,Always,Three,1-2L,1-2 days,3-5h,yes,Public_Transportation,Sometimes,no,no,Sometimes,Female,42.352777777777774
26,1.63,111.95,Always,Three,>2L,0 days,0-2h,yes,Public_Transportation,Sometimes,no,no,Sometimes,Female,34.34049079754602
26,1.64,111.95,Always,Three,>2L,0 days,0-2h,yes,Public_Transportation,Sometimes,no,no,Sometimes,Female,34.13109756097561
26,1.64,111.72,Always,Three,>2L,0 days,0-2h,yes,Public_Transportation,Sometimes,no,no,Sometimes,Female,34.0609756097561
26,1.64,111.68,Always,Three,>2L,0 days,0-2h,yes,Public_Transportation,Sometimes,no,no,Sometimes,Female,34.04878048780488
26,1.62,104.95,Always,Three,>2L,0 days,0-2h,yes,Public_Transportation,Sometimes,no,no,Sometimes,Female,32.391975308641975
26,1.64,105.04,Always,Three,1-2L,0 days,3-5h,yes,Public_Transportation,Sometimes,no,no,Sometimes,Female,32.024390243902445
26,1.61,105.41,Always,Three,>2L,0 days,3-5h,yes,Public_Transportation,Sometimes,no,no,Sometimes,Female,32.7360248447205
26,1.61,105.36,Always,Three,1-2L,0 days,3-5h,yes,Public_Transportation,Sometimes,no,no,Sometimes,Female,32.72049689440993
26,1.63,104.84,Always,Three,1-2L,0 days,3-5h,yes,Public_Transportation,Sometimes,no,no,Sometimes,Female,32.15950920245399
26,1.63,104.84,Always,Three,>2L,0 days,3-5h,yes,Public_Transportation,Sometimes,no,no,Sometimes,Female,32.15950920245399
26,1.68,104.81,Always,Three,<1L,0 days,3-5h,yes,Public_Transportation,Sometimes,no,no,Sometimes,Female,31.193452380952383
26,1.69,104.77,Always,Three,<1L,0 days,3-5h,yes,Public_Transportation,Sometimes,no,no,Sometimes,Female,30.997041420118343
26,1.66,110.93,Always,Three,1-2L,0 days,0-2h,yes,Public_Transportation,Sometimes,no,no,Sometimes,Female,33.41265060240964
26,1.68,110.62,Always,Three,<1L,0 days,0-2h,yes,Public_Transportation,Sometimes,no,no,Sometimes,Female,32.92261904761905
26,1.62,110.11,Always,Three,1-2L,0 days,0-2h,yes,Public_Transportation,Sometimes,no,no,Sometimes,Female,33.98456790123456
26,1.63,110.07,Always,Three,1-2L,0 days,0-2h,yes,Public_Transportation,Sometimes,no,no,Sometimes,Female,33.763803680981596
20,1.68,127.43,Always,Three,<1L,1-2 days,3-5h,yes,Public_Transportation,Sometimes,no,no,Sometimes,Female,37.92559523809524
19,1.67,126.09,Always,Three,<1L,1-2 days,3-5h,yes,Public_Transportation,Sometimes,no,no,Sometimes,Female,37.75149700598803
21,1.69,121.89,Always,Three,<1L,1-2 days,3-5h,yes,Public_Transportation,Sometimes,no,no,Sometimes,Female,36.062130177514796
21,1.69,122.81,Always,Three,<1L,1-2 days,3-5h,yes,Public_Transportation,Sometimes,no,no,Sometimes,Female,36.33431952662722
22,1.76,133.87,Always,Three,1-2L,1-2 days,3-5h,yes,Public_Transportation,Sometimes,no,no,Sometimes,Female,38.03125
22,1.75,133.26,Always,Three,1-2L,4-5 days,3-5h,yes,Public_Transportation,Sometimes,no,no,Sometimes,Female,38.074285714285715
22,1.72,131.57,Always,Three,1-2L,4-5 days,3-5h,yes,Public_Transportation,Sometimes,no,no,Sometimes,Female,38.247093023255815
22,1.72,131.93,Always,Three,1-2L,4-5 days,3-5h,yes,Public_Transportation,Sometimes,no,no,Sometimes,Female,38.35174418604652
26,1.62,110.0,Always,Three,1-2L,0 days,0-2h,yes,Public_Transportation,Sometimes,no,no,Sometimes,Female,33.95061728395061
26,1.62,109.98,Always,Three,>2L,0 days,0-2h,yes,Public_Transportation,Sometimes,no,no,Sometimes,Female,33.94444444444444
26,1.63,111.16,Always,Three,>2L,0 days,0-2h,yes,Public_Transportation,Sometimes,no,no,Sometimes,Female,34.09815950920245
26,1.64,110.92,Always,Three,>2L,0 days,0-2h,yes,Public_Transportation,Sometimes,no,no,Sometimes,Female,33.81707317073171
26,1.63,111.28,Always,Three,1-2L,0 days,0-2h,yes,Public_Transportation,Sometimes,no,no,Sometimes,Female,34.13496932515338
26,1.62,111.53,Always,Three,>2L,0 days,0-2h,yes,Public_Transportation,Sometimes,no,no,Sometimes,Female,34.422839506172835
26,1.62,109.98,Always,Three,1-2L,0 days,0-2h,yes,Public_Transportation,Sometimes,no,no,Sometimes,Female,33.94444444444444
26,1.59,110.17,Always,Three,1-2L,0 days,0-2h,yes,Public_Transportation,Sometimes,no,no,Sometimes,Female,34.644654088050316
21,1.73,132.12,Always,Three,1-2L,4-5 days,3-5h,yes,Public_Transportation,Sometimes,no,no,Sometimes,Female,38.1849710982659
21,1.72,132.05,Always,Three,1-2L,4-5 days,3-5h,yes,Public_Transportation,Sometimes,no,no,Sometimes,Female,38.38662790697675
22,1.72,132.26,Always,Three,1-2L,4-5 days,3-5h,yes,Public_Transportation,Sometimes,no,no,Sometimes,Female,38.44767441860465
22,1.7,133.11,Always,Three,1-2L,4-5 days,3-5h,yes,Public_Transportation,Sometimes,no,no,Sometimes,Female,39.150000000000006
24,1.68,114.48,Always,Three,1-2L,0 days,3-5h,yes,Public_Transportation,Sometimes,no,no,Sometimes,Female,34.07142857142858
25,1.7,114.48,Always,Three,>2L,0 days,3-5h,yes,Public_Transportation,Sometimes,no,no,Sometimes,Female,33.67058823529412
25,1.65,113.77,Always,Three,>2L,0 days,3-5h,yes,Public_Transportation,Sometimes,no,no,Sometimes,Female,34.47575757575758
25,1.67,112.98,Always,Three,>2L,0 days,0-2h,yes,Public_Transportation,Sometimes,no,no,Sometimes,Female,33.82634730538923
19,1.75,128.71,Always,Three,1-2L,1-2 days,3-5h,yes,Public_Transportation,Sometimes,no,no,Sometimes,Female,36.77428571428572
19,1.74,126.8,Always,Three,1-2L,4-5 days,3-5h,yes,Public_Transportation,Sometimes,no,no,Sometimes,Female,36.4367816091954
21,1.75,128.15,Always,Three,1-2L,1-2 days,3-5h,yes,Public_Transportation,Sometimes,no,no,Sometimes,Female,36.614285714285714
21,1.72,129.47,Always,Three,1-2L,1-2 days,3-5h,yes,Public_Transportation,Sometimes,no,no,Sometimes,Female,37.63662790697674
22,1.75,147.3,Always,Three,1-2L,1-2 days,3-5h,yes,Public_Transportation,Sometimes,no,no,Sometimes,Female,42.08571428571429
20,1.82,142.56,Always,Three,>2L,4-5 days,3-5h,yes,Public_Transportation,Sometimes,no,no,Sometimes,Female,39.16483516483516
20,1.81,150.52,Always,Three,1-2L,4-5 days,3-5h,yes,Public_Transportation,Sometimes,no,no,Sometimes,Female,41.58011049723757
22,1.74,150.38,Always,Three,1-2L,4-5 days,3-5h,yes,Public_Transportation,Sometimes,no,no,Sometimes,Female,43.212643678160916
20,1.74,133.78,Always,Three,>2L,1-2 days,3-5h,yes,Public_Transportation,Sometimes,no,no,Sometimes,Female,38.44252873563219
19,1.74,133.02,Always,Three,1-2L,4-5 days,3-5h,yes,Public_Transportation,Sometimes,no,no,Sometimes,Female,38.224137931034484
22,1.75,133.85,Always,Three,>2L,1-2 days,3-5h,yes,Public_Transportation,Sometimes,no,no,Sometimes,Female,38.24285714285714
22,1.75,133.96,Always,Three,>2L,1-2 days,3-5h,yes,Public_Transportation,Sometimes,no,no,Sometimes,Female,38.27428571428572
25,1.66,113.08,Always,Three,>2L,0 days,0-2h,yes,Public_Transportation,Sometimes,no,no,Sometimes,Female,34.06024096385542
26,1.67,112.56,Always,Three,>2L,0 days,0-2h,yes,Public_Transportation,Sometimes,no,no,Sometimes,Female,33.70059880239521
26,1.67,112.25,Always,Three,>2L,0 days,0-2h,yes,Public_Transportation,Sometimes,no,no,Sometimes,Female,33.60778443113772
26,1.66,112.1,Always,Three,>2L,0 days,0-2h,yes,Public_Transportation,Sometimes,no,no,Sometimes,Female,33.765060240963855
26,1.63,111.82,Always,Three,>2L,0 days,0-2h,yes,Public_Transportation,Sometimes,no,no,Sometimes,Female,34.30061349693251
26,1.63,111.86,Always,Three,>2L,0 days,0-2h,yes,Public_Transportation,Sometimes,no,no,Sometimes,Female,34.312883435582826
26,1.63,111.88,Always,Three,>2L,0 days,0-2h,yes,Public_Transportation,Sometimes,no,no,Sometimes,Female,34.31901840490798
26,1.64,111.94,Always,Three,>2L,0 days,0-2h,yes,Public_Transportation,Sometimes,no,no,Sometimes,Female,34.12804878048781
26,1.64,111.56,Always,Three,>2L,0 days,0-2h,yes,Public_Transportation,Sometimes,no,no,Sometimes,Female,34.01219512195122
26,1.63,111.36,Always,Three,>2L,0 days,0-2h,yes,Public_Transportation,Sometimes,no,no,Sometimes,Female,34.15950920245399
26,1.65,111.92,Always,Three,>2L,0 days,0-2h,yes,Public_Transportation,Sometimes,no,no,Sometimes,Female,33.915151515151514
26,1.64,111.88,Always,Three,>2L,0 days,0-2h,yes,Public_Transportation,Sometimes,no,no,Sometimes,Female,34.109756097560975
26,1.62,104.95,Always,Three,1-2L,0 days,3-5h,yes,Public_Transportation,Sometimes,no,no,Sometimes,Female,32.391975308641975
26,1.63,104.88,Always,Three,1-2L,0 days,3-5h,yes,Public_Transportation,Sometimes,no,no,Sometimes,Female,32.171779141104295
26,1.63,105.04,Always,Three,1-2L,0 days,3-5h,yes,Public_Transportation,Sometimes,no,no,Sometimes,Female,32.220858895705526
26,1.61,104.95,Always,Three,1-2L,0 days,3-5h,yes,Public_Transportation,Sometimes,no,no,Sometimes,Female,32.59316770186335
26,1.63,108.09,Always,Three,1-2L,0 days,0-2h,yes,Public_Transportation,Sometimes,no,no,Sometimes,Female,33.15644171779142
26,1.63,107.38,Always,Three,>2L,0 days,0-2h,yes,Public_Transportation,Sometimes,no,no,Sometimes,Female,32.938650306748464
26,1.63,107.22,Always,Three,1-2L,0 days,0-2h,yes,Public_Transportation,Sometimes,no,no,Sometimes,Female,32.88957055214724
